sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
140;SDS011;65;48.778;9.160;2022-09-27T00:00:40;2.10;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T00:03:07;4.43;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-27T00:05:36;3.00;;;1.60;;
140;SDS011;65;48.778;9.160;2022-09-27T00:08:02;2.33;;;1.40;;
140;SDS011;65;48.778;9.160;2022-09-27T00:10:28;3.00;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T00:12:54;2.42;;;1.40;;
140;SDS011;65;48.778;9.160;2022-09-27T00:15:19;1.75;;;1.15;;
140;SDS011;65;48.778;9.160;2022-09-27T00:17:45;5.00;;;1.25;;
140;SDS011;65;48.778;9.160;2022-09-27T00:20:15;2.88;;;1.35;;
140;SDS011;65;48.778;9.160;2022-09-27T00:22:41;1.48;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T00:25:07;1.48;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T00:27:32;2.45;;;1.33;;
140;SDS011;65;48.778;9.160;2022-09-27T00:29:58;1.40;;;1.13;;
140;SDS011;65;48.778;9.160;2022-09-27T00:32:32;1.40;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T00:34:57;1.42;;;1.08;;
140;SDS011;65;48.778;9.160;2022-09-27T00:37:23;1.98;;;1.20;;
140;SDS011;65;48.778;9.160;2022-09-27T00:39:49;2.40;;;1.17;;
140;SDS011;65;48.778;9.160;2022-09-27T00:42:15;2.72;;;1.15;;
140;SDS011;65;48.778;9.160;2022-09-27T00:50:03;1.83;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T00:52:55;1.80;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T00:55:29;3.20;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T00:57:58;5.05;;;1.17;;
140;SDS011;65;48.778;9.160;2022-09-27T01:00:25;1.45;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T01:02:51;1.90;;;0.98;;
140;SDS011;65;48.778;9.160;2022-09-27T01:05:19;1.63;;;1.02;;
140;SDS011;65;48.778;9.160;2022-09-27T01:07:47;2.40;;;1.13;;
140;SDS011;65;48.778;9.160;2022-09-27T01:10:13;0.98;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T01:15:42;1.25;;;1.08;;
140;SDS011;65;48.778;9.160;2022-09-27T01:29:41;1.05;;;0.95;;
140;SDS011;65;48.778;9.160;2022-09-27T01:35:12;1.92;;;0.73;;
140;SDS011;65;48.778;9.160;2022-09-27T01:37:55;3.47;;;1.25;;
140;SDS011;65;48.778;9.160;2022-09-27T01:40:51;1.95;;;1.20;;
140;SDS011;65;48.778;9.160;2022-09-27T01:43:38;1.73;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T01:46:28;1.42;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T01:49:29;1.63;;;0.95;;
140;SDS011;65;48.778;9.160;2022-09-27T01:52:01;1.20;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T01:54:40;1.33;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T01:57:09;1.08;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T01:59:48;1.15;;;0.98;;
140;SDS011;65;48.778;9.160;2022-09-27T02:02:19;0.57;;;0.57;;
140;SDS011;65;48.778;9.160;2022-09-27T02:04:49;2.22;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T02:07:19;2.47;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T02:09:52;1.05;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T02:12:24;0.90;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T02:15:05;2.00;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T02:25:55;3.47;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T02:31:09;2.40;;;1.02;;
140;SDS011;65;48.778;9.160;2022-09-27T02:33:36;0.80;;;0.80;;
140;SDS011;65;48.778;9.160;2022-09-27T02:36:06;1.00;;;0.70;;
140;SDS011;65;48.778;9.160;2022-09-27T02:38:33;1.08;;;0.70;;
140;SDS011;65;48.778;9.160;2022-09-27T02:40:58;0.75;;;0.63;;
140;SDS011;65;48.778;9.160;2022-09-27T02:43:24;1.63;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T02:54:19;2.72;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T03:02:18;1.52;;;0.68;;
140;SDS011;65;48.778;9.160;2022-09-27T03:05:01;2.00;;;0.70;;
140;SDS011;65;48.778;9.160;2022-09-27T03:07:33;1.77;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T03:09:59;1.00;;;0.60;;
140;SDS011;65;48.778;9.160;2022-09-27T03:12:25;1.55;;;0.80;;
140;SDS011;65;48.778;9.160;2022-09-27T03:14:59;2.05;;;0.82;;
140;SDS011;65;48.778;9.160;2022-09-27T03:17:25;1.38;;;0.80;;
140;SDS011;65;48.778;9.160;2022-09-27T03:19:51;2.42;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T03:22:16;3.28;;;1.02;;
140;SDS011;65;48.778;9.160;2022-09-27T03:24:42;5.97;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T03:27:08;1.73;;;0.82;;
140;SDS011;65;48.778;9.160;2022-09-27T03:29:34;3.67;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-27T03:32:00;2.33;;;1.15;;
140;SDS011;65;48.778;9.160;2022-09-27T03:34:26;1.95;;;1.13;;
140;SDS011;65;48.778;9.160;2022-09-27T03:36:51;1.77;;;1.05;;
140;SDS011;65;48.778;9.160;2022-09-27T03:39:17;1.65;;;0.88;;
140;SDS011;65;48.778;9.160;2022-09-27T03:41:42;1.70;;;0.90;;
140;SDS011;65;48.778;9.160;2022-09-27T03:44:08;2.58;;;1.20;;
140;SDS011;65;48.778;9.160;2022-09-27T03:46:33;1.80;;;1.08;;
140;SDS011;65;48.778;9.160;2022-09-27T03:48:59;3.25;;;1.20;;
140;SDS011;65;48.778;9.160;2022-09-27T03:51:24;3.78;;;1.25;;
140;SDS011;65;48.778;9.160;2022-09-27T03:53:50;1.90;;;1.15;;
140;SDS011;65;48.778;9.160;2022-09-27T03:56:16;4.18;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-27T03:58:41;3.53;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-27T04:01:07;4.97;;;1.27;;
140;SDS011;65;48.778;9.160;2022-09-27T04:03:33;7.05;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-27T04:06:00;7.28;;;1.92;;
140;SDS011;65;48.778;9.160;2022-09-27T04:08:26;7.25;;;1.65;;
140;SDS011;65;48.778;9.160;2022-09-27T04:10:52;5.18;;;1.70;;
140;SDS011;65;48.778;9.160;2022-09-27T04:13:17;4.28;;;1.63;;
140;SDS011;65;48.778;9.160;2022-09-27T04:15:43;3.88;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-27T04:18:09;6.10;;;1.75;;
140;SDS011;65;48.778;9.160;2022-09-27T04:20:34;4.78;;;1.88;;
140;SDS011;65;48.778;9.160;2022-09-27T04:23:00;4.18;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-27T04:25:26;4.55;;;1.55;;
140;SDS011;65;48.778;9.160;2022-09-27T04:27:51;8.43;;;2.13;;
140;SDS011;65;48.778;9.160;2022-09-27T04:30:19;4.50;;;1.95;;
140;SDS011;65;48.778;9.160;2022-09-27T04:32:46;3.47;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-27T04:35:11;5.47;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-27T04:37:56;5.68;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-27T04:40:24;5.43;;;1.98;;
140;SDS011;65;48.778;9.160;2022-09-27T04:42:50;3.88;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-27T04:45:16;5.22;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-27T04:47:43;6.28;;;2.25;;
140;SDS011;65;48.778;9.160;2022-09-27T04:50:09;8.30;;;1.98;;
140;SDS011;65;48.778;9.160;2022-09-27T04:52:35;5.50;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-27T04:55:01;5.07;;;2.20;;
140;SDS011;65;48.778;9.160;2022-09-27T04:57:27;6.03;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-27T05:02:58;5.15;;;2.17;;
140;SDS011;65;48.778;9.160;2022-09-27T05:05:23;5.75;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-27T05:07:49;9.95;;;2.40;;
