sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
140;SDS011;65;48.778;9.160;2022-07-30T00:01:11;6.82;;;3.65;;
140;SDS011;65;48.778;9.160;2022-07-30T00:03:36;7.60;;;3.85;;
140;SDS011;65;48.778;9.160;2022-07-30T00:06:02;6.88;;;4.47;;
140;SDS011;65;48.778;9.160;2022-07-30T00:08:28;9.27;;;4.63;;
140;SDS011;65;48.778;9.160;2022-07-30T00:10:53;11.70;;;4.53;;
140;SDS011;65;48.778;9.160;2022-07-30T00:13:19;8.35;;;5.05;;
140;SDS011;65;48.778;9.160;2022-07-30T00:15:44;9.70;;;4.90;;
140;SDS011;65;48.778;9.160;2022-07-30T00:18:11;8.43;;;4.35;;
140;SDS011;65;48.778;9.160;2022-07-30T00:20:37;7.50;;;4.60;;
140;SDS011;65;48.778;9.160;2022-07-30T00:23:04;7.85;;;4.57;;
140;SDS011;65;48.778;9.160;2022-07-30T00:25:30;8.55;;;4.60;;
140;SDS011;65;48.778;9.160;2022-07-30T00:27:56;6.25;;;4.00;;
140;SDS011;65;48.778;9.160;2022-07-30T00:30:21;8.40;;;4.07;;
140;SDS011;65;48.778;9.160;2022-07-30T00:32:47;9.30;;;3.90;;
140;SDS011;65;48.778;9.160;2022-07-30T00:35:12;8.25;;;3.90;;
140;SDS011;65;48.778;9.160;2022-07-30T00:37:37;6.63;;;3.85;;
140;SDS011;65;48.778;9.160;2022-07-30T00:40:04;6.20;;;3.53;;
140;SDS011;65;48.778;9.160;2022-07-30T00:42:37;6.28;;;3.70;;
140;SDS011;65;48.778;9.160;2022-07-30T00:45:03;8.35;;;4.05;;
140;SDS011;65;48.778;9.160;2022-07-30T00:47:29;7.95;;;3.65;;
140;SDS011;65;48.778;9.160;2022-07-30T00:49:54;7.70;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T00:52:20;8.52;;;3.97;;
140;SDS011;65;48.778;9.160;2022-07-30T00:54:45;9.13;;;4.38;;
140;SDS011;65;48.778;9.160;2022-07-30T00:57:10;6.72;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T00:59:36;9.23;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T01:02:01;6.68;;;4.35;;
140;SDS011;65;48.778;9.160;2022-07-30T01:04:27;6.47;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T01:06:53;9.93;;;4.43;;
140;SDS011;65;48.778;9.160;2022-07-30T01:09:19;8.85;;;4.55;;
140;SDS011;65;48.778;9.160;2022-07-30T01:11:44;7.78;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T01:14:10;6.32;;;4.25;;
140;SDS011;65;48.778;9.160;2022-07-30T01:16:37;6.38;;;4.32;;
140;SDS011;65;48.778;9.160;2022-07-30T01:19:04;5.50;;;4.25;;
140;SDS011;65;48.778;9.160;2022-07-30T01:21:59;6.45;;;4.50;;
140;SDS011;65;48.778;9.160;2022-07-30T01:24:34;6.63;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T01:27:04;6.85;;;4.30;;
140;SDS011;65;48.778;9.160;2022-07-30T01:29:32;6.40;;;4.18;;
140;SDS011;65;48.778;9.160;2022-07-30T01:31:59;7.90;;;4.40;;
140;SDS011;65;48.778;9.160;2022-07-30T01:34:30;11.05;;;4.25;;
140;SDS011;65;48.778;9.160;2022-07-30T01:36:58;6.03;;;3.70;;
140;SDS011;65;48.778;9.160;2022-07-30T01:39:26;8.93;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T01:41:54;5.68;;;3.72;;
140;SDS011;65;48.778;9.160;2022-07-30T01:44:21;5.18;;;3.83;;
140;SDS011;65;48.778;9.160;2022-07-30T01:46:49;8.77;;;4.40;;
140;SDS011;65;48.778;9.160;2022-07-30T01:49:17;5.95;;;3.80;;
140;SDS011;65;48.778;9.160;2022-07-30T01:51:43;6.03;;;4.05;;
140;SDS011;65;48.778;9.160;2022-07-30T01:54:11;6.97;;;3.90;;
140;SDS011;65;48.778;9.160;2022-07-30T01:56:39;6.90;;;3.83;;
140;SDS011;65;48.778;9.160;2022-07-30T01:59:06;6.50;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T02:01:34;7.45;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T02:04:00;6.47;;;4.32;;
140;SDS011;65;48.778;9.160;2022-07-30T02:09:22;9.32;;;4.50;;
140;SDS011;65;48.778;9.160;2022-07-30T02:11:54;7.88;;;5.18;;
140;SDS011;65;48.778;9.160;2022-07-30T02:14:48;8.95;;;4.55;;
140;SDS011;65;48.778;9.160;2022-07-30T02:17:21;6.38;;;4.43;;
140;SDS011;65;48.778;9.160;2022-07-30T02:19:50;6.80;;;4.70;;
140;SDS011;65;48.778;9.160;2022-07-30T02:22:18;6.65;;;4.40;;
140;SDS011;65;48.778;9.160;2022-07-30T02:24:47;7.40;;;4.50;;
140;SDS011;65;48.778;9.160;2022-07-30T02:27:15;6.68;;;4.13;;
140;SDS011;65;48.778;9.160;2022-07-30T02:29:45;7.40;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T02:32:14;6.55;;;4.32;;
140;SDS011;65;48.778;9.160;2022-07-30T02:34:43;10.30;;;5.30;;
140;SDS011;65;48.778;9.160;2022-07-30T02:37:12;8.63;;;5.50;;
140;SDS011;65;48.778;9.160;2022-07-30T02:39:39;7.20;;;4.70;;
140;SDS011;65;48.778;9.160;2022-07-30T02:42:07;12.35;;;5.15;;
140;SDS011;65;48.778;9.160;2022-07-30T02:44:34;6.90;;;4.50;;
140;SDS011;65;48.778;9.160;2022-07-30T02:47:02;7.63;;;4.25;;
140;SDS011;65;48.778;9.160;2022-07-30T02:49:29;7.28;;;3.97;;
140;SDS011;65;48.778;9.160;2022-07-30T02:51:55;6.82;;;4.10;;
140;SDS011;65;48.778;9.160;2022-07-30T02:54:22;6.63;;;4.43;;
140;SDS011;65;48.778;9.160;2022-07-30T02:56:49;6.93;;;4.10;;
140;SDS011;65;48.778;9.160;2022-07-30T02:59:19;7.30;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T03:01:46;7.03;;;4.40;;
140;SDS011;65;48.778;9.160;2022-07-30T03:04:13;7.78;;;4.13;;
140;SDS011;65;48.778;9.160;2022-07-30T03:06:42;5.70;;;3.67;;
140;SDS011;65;48.778;9.160;2022-07-30T03:09:09;8.13;;;4.35;;
140;SDS011;65;48.778;9.160;2022-07-30T03:11:36;7.45;;;3.85;;
140;SDS011;65;48.778;9.160;2022-07-30T03:14:02;8.32;;;4.28;;
140;SDS011;65;48.778;9.160;2022-07-30T03:16:28;8.93;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T03:18:58;7.82;;;3.90;;
140;SDS011;65;48.778;9.160;2022-07-30T03:21:26;8.15;;;4.60;;
140;SDS011;65;48.778;9.160;2022-07-30T03:23:53;7.95;;;4.03;;
140;SDS011;65;48.778;9.160;2022-07-30T03:26:20;11.60;;;4.57;;
140;SDS011;65;48.778;9.160;2022-07-30T03:28:47;7.07;;;4.25;;
140;SDS011;65;48.778;9.160;2022-07-30T03:31:14;5.93;;;4.07;;
140;SDS011;65;48.778;9.160;2022-07-30T03:33:40;8.77;;;3.92;;
140;SDS011;65;48.778;9.160;2022-07-30T03:36:07;9.27;;;4.07;;
140;SDS011;65;48.778;9.160;2022-07-30T03:38:37;8.82;;;4.07;;
140;SDS011;65;48.778;9.160;2022-07-30T03:41:05;8.20;;;4.43;;
140;SDS011;65;48.778;9.160;2022-07-30T03:43:31;9.57;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T03:45:58;6.50;;;3.58;;
140;SDS011;65;48.778;9.160;2022-07-30T03:48:24;8.35;;;4.57;;
140;SDS011;65;48.778;9.160;2022-07-30T03:50:52;7.20;;;4.10;;
140;SDS011;65;48.778;9.160;2022-07-30T03:53:19;7.25;;;3.95;;
140;SDS011;65;48.778;9.160;2022-07-30T03:55:48;9.80;;;4.10;;
140;SDS011;65;48.778;9.160;2022-07-30T03:58:14;8.45;;;4.20;;
140;SDS011;65;48.778;9.160;2022-07-30T04:00:39;7.40;;;3.95;;
140;SDS011;65;48.778;9.160;2022-07-30T04:03:06;8.35;;;4.10;;
140;SDS011;65;48.778;9.160;2022-07-30T04:05:32;7.60;;;4.10;;
140;SDS011;65;48.778;9.160;2022-07-30T04:07:57;6.82;;;4.43;;
140;SDS011;65;48.778;9.160;2022-07-30T04:10:23;6.95;;;4.32;;
140;SDS011;65;48.778;9.160;2022-07-30T04:12:48;8.98;;;4.50;;
140;SDS011;65;48.778;9.160;2022-07-30T04:15:14;10.23;;;5.20;;
140;SDS011;65;48.778;9.160;2022-07-30T04:20:26;7.07;;;4.25;;
140;SDS011;65;48.778;9.160;2022-07-30T04:22:56;7.40;;;4.90;;
140;SDS011;65;48.778;9.160;2022-07-30T04:25:22;6.82;;;4.53;;
140;SDS011;65;48.778;9.160;2022-07-30T04:27:49;6.90;;;4.32;;
140;SDS011;65;48.778;9.160;2022-07-30T04:30:15;8.30;;;4.45;;
140;SDS011;65;48.778;9.160;2022-07-30T04:32:40;9.48;;;4.57;;
140;SDS011;65;48.778;9.160;2022-07-30T04:35:07;9.55;;;4.75;;
