sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
140;SDS011;65;48.778;9.160;2022-09-15T00:01:56;5.75;;;2.42;;
140;SDS011;65;48.778;9.160;2022-09-15T00:04:21;5.43;;;2.38;;
140;SDS011;65;48.778;9.160;2022-09-15T00:06:46;2.92;;;2.13;;
140;SDS011;65;48.778;9.160;2022-09-15T00:09:12;3.58;;;2.40;;
140;SDS011;65;48.778;9.160;2022-09-15T00:11:37;5.13;;;2.42;;
140;SDS011;65;48.778;9.160;2022-09-15T00:14:04;6.15;;;2.40;;
140;SDS011;65;48.778;9.160;2022-09-15T00:16:31;5.88;;;2.33;;
140;SDS011;65;48.778;9.160;2022-09-15T00:18:57;5.15;;;2.63;;
140;SDS011;65;48.778;9.160;2022-09-15T00:21:30;5.88;;;2.17;;
140;SDS011;65;48.778;9.160;2022-09-15T00:23:57;4.70;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-15T00:26:25;4.20;;;2.13;;
140;SDS011;65;48.778;9.160;2022-09-15T00:28:51;3.42;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-15T00:31:18;4.28;;;2.03;;
140;SDS011;65;48.778;9.160;2022-09-15T00:33:46;3.75;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-15T00:36:13;4.47;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-15T00:38:40;4.53;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-15T00:41:06;4.88;;;2.25;;
140;SDS011;65;48.778;9.160;2022-09-15T00:43:47;4.82;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-15T00:46:14;4.30;;;2.45;;
140;SDS011;65;48.778;9.160;2022-09-15T00:48:52;4.45;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-15T00:51:23;5.70;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-15T00:53:55;6.05;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-15T00:56:24;6.38;;;2.25;;
140;SDS011;65;48.778;9.160;2022-09-15T00:58:52;4.43;;;2.20;;
140;SDS011;65;48.778;9.160;2022-09-15T01:01:22;5.93;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-15T01:03:50;2.85;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-15T01:06:17;3.45;;;1.88;;
140;SDS011;65;48.778;9.160;2022-09-15T01:08:51;4.22;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-15T01:11:21;3.45;;;2.05;;
140;SDS011;65;48.778;9.160;2022-09-15T01:13:47;2.35;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-15T01:19:01;2.40;;;1.60;;
140;SDS011;65;48.778;9.160;2022-09-15T01:21:52;3.00;;;1.67;;
140;SDS011;65;48.778;9.160;2022-09-15T01:31:56;4.65;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-15T01:34:50;3.90;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-15T01:37:24;2.45;;;1.67;;
140;SDS011;65;48.778;9.160;2022-09-15T01:39:58;3.92;;;1.73;;
140;SDS011;65;48.778;9.160;2022-09-15T01:42:26;4.15;;;1.92;;
140;SDS011;65;48.778;9.160;2022-09-15T01:44:55;3.55;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-15T01:47:24;4.82;;;1.92;;
140;SDS011;65;48.778;9.160;2022-09-15T01:50:01;2.30;;;1.75;;
