sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
140;SDS011;65;48.778;9.160;2022-03-27T00:01:48;27.58;;;11.60;;
140;SDS011;65;48.778;9.160;2022-03-27T00:04:14;22.58;;;11.25;;
140;SDS011;65;48.778;9.160;2022-03-27T00:06:40;26.85;;;12.25;;
140;SDS011;65;48.778;9.160;2022-03-27T00:09:06;20.80;;;11.03;;
140;SDS011;65;48.778;9.160;2022-03-27T00:11:31;25.10;;;11.83;;
140;SDS011;65;48.778;9.160;2022-03-27T00:14:03;29.25;;;12.30;;
140;SDS011;65;48.778;9.160;2022-03-27T00:16:30;32.00;;;13.23;;
140;SDS011;65;48.778;9.160;2022-03-27T00:18:56;22.40;;;11.55;;
140;SDS011;65;48.778;9.160;2022-03-27T00:21:22;21.67;;;11.95;;
140;SDS011;65;48.778;9.160;2022-03-27T00:23:56;25.13;;;11.57;;
140;SDS011;65;48.778;9.160;2022-03-27T00:29:30;24.67;;;11.07;;
140;SDS011;65;48.778;9.160;2022-03-27T00:31:55;26.13;;;10.80;;
140;SDS011;65;48.778;9.160;2022-03-27T00:34:21;19.97;;;11.47;;
140;SDS011;65;48.778;9.160;2022-03-27T00:36:46;21.83;;;10.27;;
140;SDS011;65;48.778;9.160;2022-03-27T00:39:12;24.20;;;11.63;;
140;SDS011;65;48.778;9.160;2022-03-27T00:44:34;32.47;;;12.80;;
140;SDS011;65;48.778;9.160;2022-03-27T00:47:01;26.00;;;11.77;;
140;SDS011;65;48.778;9.160;2022-03-27T00:49:27;24.98;;;11.60;;
140;SDS011;65;48.778;9.160;2022-03-27T00:51:53;24.70;;;11.37;;
140;SDS011;65;48.778;9.160;2022-03-27T00:54:19;20.90;;;9.82;;
140;SDS011;65;48.778;9.160;2022-03-27T00:56:45;22.87;;;11.03;;
140;SDS011;65;48.778;9.160;2022-03-27T00:59:11;26.30;;;13.30;;
140;SDS011;65;48.778;9.160;2022-03-27T01:01:38;27.50;;;13.00;;
140;SDS011;65;48.778;9.160;2022-03-27T01:04:05;25.47;;;10.20;;
140;SDS011;65;48.778;9.160;2022-03-27T01:08:58;21.33;;;12.23;;
140;SDS011;65;48.778;9.160;2022-03-27T01:11:43;25.75;;;12.77;;
140;SDS011;65;48.778;9.160;2022-03-27T01:14:09;26.05;;;12.82;;
140;SDS011;65;48.778;9.160;2022-03-27T01:19:08;26.15;;;12.35;;
140;SDS011;65;48.778;9.160;2022-03-27T01:21:40;28.02;;;12.77;;
140;SDS011;65;48.778;9.160;2022-03-27T01:24:07;23.88;;;11.73;;
140;SDS011;65;48.778;9.160;2022-03-27T01:26:35;27.27;;;12.13;;
140;SDS011;65;48.778;9.160;2022-03-27T01:29:02;24.77;;;12.70;;
140;SDS011;65;48.778;9.160;2022-03-27T01:31:28;33.87;;;14.63;;
140;SDS011;65;48.778;9.160;2022-03-27T01:33:54;24.85;;;12.27;;
140;SDS011;65;48.778;9.160;2022-03-27T01:36:24;23.67;;;12.00;;
140;SDS011;65;48.778;9.160;2022-03-27T01:38:52;31.10;;;13.93;;
140;SDS011;65;48.778;9.160;2022-03-27T01:41:18;24.90;;;11.80;;
140;SDS011;65;48.778;9.160;2022-03-27T01:43:44;22.63;;;12.48;;
140;SDS011;65;48.778;9.160;2022-03-27T01:46:17;26.63;;;13.30;;
140;SDS011;65;48.778;9.160;2022-03-27T01:48:43;25.38;;;12.10;;
140;SDS011;65;48.778;9.160;2022-03-27T01:51:09;24.90;;;11.57;;
140;SDS011;65;48.778;9.160;2022-03-27T01:53:38;20.83;;;11.68;;
140;SDS011;65;48.778;9.160;2022-03-27T01:56:05;24.00;;;13.18;;
140;SDS011;65;48.778;9.160;2022-03-27T01:58:32;22.87;;;12.33;;
140;SDS011;65;48.778;9.160;2022-03-27T02:01:01;27.92;;;13.57;;
140;SDS011;65;48.778;9.160;2022-03-27T02:03:26;28.27;;;12.90;;
140;SDS011;65;48.778;9.160;2022-03-27T02:05:54;27.47;;;13.80;;
140;SDS011;65;48.778;9.160;2022-03-27T02:08:20;22.15;;;12.35;;
140;SDS011;65;48.778;9.160;2022-03-27T02:10:46;28.93;;;13.90;;
140;SDS011;65;48.778;9.160;2022-03-27T02:13:13;29.33;;;13.07;;
140;SDS011;65;48.778;9.160;2022-03-27T02:15:44;25.80;;;14.23;;
140;SDS011;65;48.778;9.160;2022-03-27T02:18:13;22.77;;;11.60;;
140;SDS011;65;48.778;9.160;2022-03-27T02:20:40;24.00;;;11.17;;
140;SDS011;65;48.778;9.160;2022-03-27T02:23:07;25.27;;;12.27;;
140;SDS011;65;48.778;9.160;2022-03-27T02:25:33;22.83;;;13.20;;
140;SDS011;65;48.778;9.160;2022-03-27T02:27:58;28.90;;;13.07;;
140;SDS011;65;48.778;9.160;2022-03-27T02:30:24;26.87;;;13.10;;
140;SDS011;65;48.778;9.160;2022-03-27T02:32:49;20.75;;;12.15;;
140;SDS011;65;48.778;9.160;2022-03-27T02:35:14;26.93;;;13.13;;
140;SDS011;65;48.778;9.160;2022-03-27T02:37:40;24.47;;;12.30;;
140;SDS011;65;48.778;9.160;2022-03-27T02:40:06;23.47;;;12.83;;
140;SDS011;65;48.778;9.160;2022-03-27T02:42:31;23.30;;;13.43;;
140;SDS011;65;48.778;9.160;2022-03-27T02:44:57;22.23;;;11.67;;
140;SDS011;65;48.778;9.160;2022-03-27T02:47:22;24.37;;;12.03;;
140;SDS011;65;48.778;9.160;2022-03-27T02:49:48;24.63;;;12.57;;
140;SDS011;65;48.778;9.160;2022-03-27T02:52:13;20.93;;;11.20;;
140;SDS011;65;48.778;9.160;2022-03-27T02:54:38;23.00;;;11.17;;
140;SDS011;65;48.778;9.160;2022-03-27T02:57:04;23.37;;;11.30;;
140;SDS011;65;48.778;9.160;2022-03-27T02:59:29;29.77;;;12.50;;
140;SDS011;65;48.778;9.160;2022-03-27T03:01:55;19.47;;;11.47;;
140;SDS011;65;48.778;9.160;2022-03-27T03:04:20;29.83;;;13.87;;
140;SDS011;65;48.778;9.160;2022-03-27T03:06:46;22.57;;;12.33;;
140;SDS011;65;48.778;9.160;2022-03-27T03:09:12;28.57;;;13.30;;
140;SDS011;65;48.778;9.160;2022-03-27T03:11:38;25.77;;;12.50;;
140;SDS011;65;48.778;9.160;2022-03-27T03:14:03;24.17;;;12.33;;
140;SDS011;65;48.778;9.160;2022-03-27T03:16:29;29.77;;;13.57;;
140;SDS011;65;48.778;9.160;2022-03-27T03:18:55;24.80;;;12.20;;
140;SDS011;65;48.778;9.160;2022-03-27T03:21:20;28.03;;;12.70;;
140;SDS011;65;48.778;9.160;2022-03-27T03:23:46;22.83;;;12.37;;
140;SDS011;65;48.778;9.160;2022-03-27T03:26:12;25.87;;;12.23;;
140;SDS011;65;48.778;9.160;2022-03-27T03:28:37;22.47;;;12.33;;
140;SDS011;65;48.778;9.160;2022-03-27T03:31:03;25.97;;;13.17;;
140;SDS011;65;48.778;9.160;2022-03-27T03:33:28;27.97;;;12.90;;
140;SDS011;65;48.778;9.160;2022-03-27T03:35:54;24.17;;;12.40;;
140;SDS011;65;48.778;9.160;2022-03-27T03:38:19;23.27;;;10.40;;
140;SDS011;65;48.778;9.160;2022-03-27T03:40:45;20.93;;;11.60;;
140;SDS011;65;48.778;9.160;2022-03-27T03:43:10;21.70;;;11.53;;
140;SDS011;65;48.778;9.160;2022-03-27T03:45:36;24.57;;;12.47;;
140;SDS011;65;48.778;9.160;2022-03-27T03:48:02;27.37;;;11.80;;
