sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
140;SDS011;65;48.778;9.160;2022-09-10T00:02:03;7.22;;;2.15;;
140;SDS011;65;48.778;9.160;2022-09-10T00:04:28;5.43;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T00:06:54;9.20;;;2.30;;
140;SDS011;65;48.778;9.160;2022-09-10T00:09:20;5.90;;;1.77;;
140;SDS011;65;48.778;9.160;2022-09-10T00:11:46;6.55;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T00:14:13;4.80;;;1.65;;
140;SDS011;65;48.778;9.160;2022-09-10T00:16:55;7.15;;;1.92;;
140;SDS011;65;48.778;9.160;2022-09-10T00:19:21;6.63;;;1.98;;
140;SDS011;65;48.778;9.160;2022-09-10T00:21:47;7.72;;;2.15;;
140;SDS011;65;48.778;9.160;2022-09-10T00:24:14;5.80;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T00:26:40;5.55;;;2.05;;
140;SDS011;65;48.778;9.160;2022-09-10T00:29:06;3.50;;;1.52;;
140;SDS011;65;48.778;9.160;2022-09-10T00:31:34;4.93;;;1.70;;
140;SDS011;65;48.778;9.160;2022-09-10T00:34:00;4.60;;;1.40;;
140;SDS011;65;48.778;9.160;2022-09-10T00:36:44;4.43;;;1.25;;
140;SDS011;65;48.778;9.160;2022-09-10T00:39:12;5.57;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-10T00:41:41;3.47;;;1.38;;
140;SDS011;65;48.778;9.160;2022-09-10T00:47:10;4.72;;;1.35;;
140;SDS011;65;48.778;9.160;2022-09-10T00:49:47;3.05;;;1.00;;
140;SDS011;65;48.778;9.160;2022-09-10T00:52:16;4.57;;;1.40;;
140;SDS011;65;48.778;9.160;2022-09-10T00:54:51;3.83;;;1.35;;
140;SDS011;65;48.778;9.160;2022-09-10T00:57:18;2.67;;;0.85;;
140;SDS011;65;48.778;9.160;2022-09-10T00:59:47;3.63;;;1.13;;
140;SDS011;65;48.778;9.160;2022-09-10T01:02:17;3.03;;;1.40;;
140;SDS011;65;48.778;9.160;2022-09-10T01:04:43;3.05;;;1.02;;
140;SDS011;65;48.778;9.160;2022-09-10T01:07:09;2.97;;;1.23;;
140;SDS011;65;48.778;9.160;2022-09-10T01:09:36;2.03;;;1.08;;
140;SDS011;65;48.778;9.160;2022-09-10T01:18:14;3.25;;;1.20;;
140;SDS011;65;48.778;9.160;2022-09-10T01:34:46;3.17;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-10T01:37:24;3.20;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-10T01:39:53;2.45;;;0.98;;
140;SDS011;65;48.778;9.160;2022-09-10T01:42:23;6.55;;;1.40;;
140;SDS011;65;48.778;9.160;2022-09-10T01:44:50;4.28;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-10T02:00:45;2.92;;;1.42;;
140;SDS011;65;48.778;9.160;2022-09-10T02:03:17;3.22;;;1.25;;
140;SDS011;65;48.778;9.160;2022-09-10T02:05:47;1.73;;;1.10;;
140;SDS011;65;48.778;9.160;2022-09-10T02:08:19;4.15;;;1.58;;
140;SDS011;65;48.778;9.160;2022-09-10T02:10:58;2.17;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-10T02:13:28;6.05;;;1.52;;
140;SDS011;65;48.778;9.160;2022-09-10T02:15:54;4.68;;;1.58;;
140;SDS011;65;48.778;9.160;2022-09-10T02:18:20;7.43;;;1.70;;
140;SDS011;65;48.778;9.160;2022-09-10T02:20:48;5.07;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T02:23:17;5.60;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T02:25:46;8.95;;;1.95;;
140;SDS011;65;48.778;9.160;2022-09-10T02:28:13;7.18;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T02:30:38;5.22;;;1.60;;
140;SDS011;65;48.778;9.160;2022-09-10T02:33:04;4.70;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T02:35:30;3.92;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-10T02:37:55;5.18;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T02:40:22;8.55;;;1.88;;
140;SDS011;65;48.778;9.160;2022-09-10T02:42:48;6.50;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T02:45:13;5.90;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-10T02:47:39;3.97;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T02:50:05;6.50;;;2.03;;
140;SDS011;65;48.778;9.160;2022-09-10T02:52:32;3.88;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T02:54:57;5.85;;;2.17;;
140;SDS011;65;48.778;9.160;2022-09-10T02:57:24;6.93;;;2.33;;
140;SDS011;65;48.778;9.160;2022-09-10T02:59:50;3.83;;;1.92;;
140;SDS011;65;48.778;9.160;2022-09-10T03:02:15;6.07;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-10T03:04:41;6.43;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T03:07:06;6.88;;;1.98;;
140;SDS011;65;48.778;9.160;2022-09-10T03:09:31;4.78;;;2.05;;
140;SDS011;65;48.778;9.160;2022-09-10T03:11:57;7.97;;;2.30;;
140;SDS011;65;48.778;9.160;2022-09-10T03:14:23;6.72;;;2.08;;
140;SDS011;65;48.778;9.160;2022-09-10T03:16:49;6.28;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-10T03:19:15;4.30;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-10T03:21:40;7.80;;;1.75;;
140;SDS011;65;48.778;9.160;2022-09-10T03:24:06;5.57;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T03:26:32;5.20;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T03:28:57;4.32;;;1.85;;
140;SDS011;65;48.778;9.160;2022-09-10T03:31:23;5.40;;;1.85;;
140;SDS011;65;48.778;9.160;2022-09-10T03:33:48;5.10;;;1.73;;
140;SDS011;65;48.778;9.160;2022-09-10T03:36:15;6.05;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-10T03:38:42;4.13;;;1.98;;
140;SDS011;65;48.778;9.160;2022-09-10T03:41:07;7.18;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T03:43:33;5.40;;;2.10;;
140;SDS011;65;48.778;9.160;2022-09-10T03:45:58;3.58;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T03:48:23;4.43;;;1.75;;
140;SDS011;65;48.778;9.160;2022-09-10T03:50:49;5.45;;;1.92;;
140;SDS011;65;48.778;9.160;2022-09-10T03:53:18;5.90;;;1.75;;
140;SDS011;65;48.778;9.160;2022-09-10T03:55:44;4.57;;;1.70;;
140;SDS011;65;48.778;9.160;2022-09-10T03:58:11;7.05;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:00:37;5.22;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:03:03;7.03;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:05:29;5.57;;;1.77;;
140;SDS011;65;48.778;9.160;2022-09-10T04:07:56;4.38;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T04:10:23;5.32;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:12:49;5.18;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:15:17;4.72;;;1.85;;
140;SDS011;65;48.778;9.160;2022-09-10T04:17:44;2.78;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-10T04:20:10;6.45;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:22:35;3.88;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T04:25:02;4.82;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-10T04:27:28;5.00;;;1.60;;
140;SDS011;65;48.778;9.160;2022-09-10T04:29:53;3.95;;;1.83;;
140;SDS011;65;48.778;9.160;2022-09-10T04:32:19;3.67;;;1.58;;
140;SDS011;65;48.778;9.160;2022-09-10T04:34:44;3.83;;;1.63;;
140;SDS011;65;48.778;9.160;2022-09-10T04:37:09;4.13;;;1.65;;
140;SDS011;65;48.778;9.160;2022-09-10T04:39:36;5.85;;;1.63;;
140;SDS011;65;48.778;9.160;2022-09-10T04:42:01;5.45;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T04:44:27;12.80;;;1.90;;
140;SDS011;65;48.778;9.160;2022-09-10T04:46:54;4.45;;;2.00;;
140;SDS011;65;48.778;9.160;2022-09-10T04:49:20;7.07;;;1.80;;
140;SDS011;65;48.778;9.160;2022-09-10T04:51:46;4.53;;;1.75;;
140;SDS011;65;48.778;9.160;2022-09-10T04:54:12;4.20;;;1.60;;
140;SDS011;65;48.778;9.160;2022-09-10T04:56:38;3.75;;;1.50;;
140;SDS011;65;48.778;9.160;2022-09-10T04:59:08;3.90;;;1.30;;
140;SDS011;65;48.778;9.160;2022-09-10T05:01:34;3.05;;;1.40;;
